agent_id,episode_id,training_step,success,end_reason,mean_goal_velocity,goal_velocity_variance,goal_velocity_acceleration_variance,goal_velocity_jerk,rotation_variance,action_entropy,repeated_action_ratio,policy_smoothness,control_samples,mean_angular_speed
Agent,597,1805407,1,goal,0.3642,10.4467,0.4856,0.1368,0.0000,1.7580,0.8830,2.6512,376.0000,0.0000
Agent,598,1805920,1,goal,0.0485,2.6383,0.5835,0.1632,0.0000,1.4700,0.9045,3.0833,513.0000,0.0000
Agent,599,1806023,1,goal,1.8939,17.9287,1.9691,0.3652,0.0000,1.5756,0.8738,3.0000,103.0000,0.0000
Agent,600,1806103,1,goal,3.7957,29.3194,0.6171,0.1785,0.0000,1.3009,0.9250,2.2000,80.0000,0.0000
Agent,601,1811103,0,timeout,-0.0996,1.2050,0.0971,0.0254,0.0000,1.6864,0.8808,2.9261,5000.0000,0.0000
Agent,602,1811241,1,goal,1.8397,16.0801,0.8378,0.1842,0.0000,1.4909,0.8913,3.3571,138.0000,0.0000
Agent,603,1811737,1,goal,0.4585,4.9103,0.2930,0.1067,0.0000,1.6216,0.8609,2.5735,496.0000,0.0000
Agent,604,1812197,1,goal,0.8900,32.3480,0.4238,0.1739,0.0000,1.6273,0.8891,2.7000,460.0000,0.0000
Agent,605,1812405,1,goal,1.1755,28.5019,1.4953,0.1805,0.0000,1.6199,0.8798,3.5417,208.0000,0.0000
Agent,606,1813729,1,goal,0.3589,5.4283,0.1499,0.0395,0.0000,1.8448,0.8656,2.7175,1324.0000,0.0000
Agent,607,1814956,1,goal,-0.0470,8.3734,0.6489,0.1062,0.0000,1.4322,0.9177,2.8100,1227.0000,0.0000
Agent,608,1816175,1,goal,-0.0778,7.0663,0.3808,0.0581,0.0000,1.0055,0.9401,2.5833,1219.0000,0.0000
Agent,609,1817354,1,goal,0.0068,3.2484,0.2933,0.0621,0.0000,1.6744,0.8991,2.6186,1179.0000,0.0000
Agent,610,1817724,1,goal,1.1433,10.2040,0.5429,0.1100,0.0000,1.7619,0.8757,2.8222,370.0000,0.0000
Agent,611,1818136,1,goal,0.9615,7.5856,0.5137,0.1042,0.0000,1.7950,0.8714,2.4615,412.0000,0.0000
Agent,612,1818214,1,goal,1.3178,6.9772,1.4383,0.3543,0.0000,1.6355,0.8462,1.9091,78.0000,0.0000
Agent,613,1818357,1,goal,0.2132,16.7660,0.5310,0.2727,0.0000,1.5298,0.8462,3.0952,143.0000,0.0000
Agent,614,1823357,0,timeout,-0.0930,0.9657,0.1147,0.0295,0.0000,1.8034,0.8816,2.9103,5000.0000,0.0000
Agent,615,1823519,1,goal,1.4839,24.7031,1.1005,0.1915,0.0000,1.7185,0.8827,3.0556,162.0000,0.0000
Agent,616,1823635,1,goal,-1.2445,37.6079,4.6917,0.7420,0.0000,1.5544,0.8362,2.9444,116.0000,0.0000
Agent,617,1828635,0,timeout,-0.1697,1.8189,0.1243,0.0302,0.0000,1.6848,0.8834,2.8488,5000.0000,0.0000
Agent,618,1829118,1,goal,-0.1988,10.5612,0.6475,0.2014,0.0000,1.2719,0.9234,3.3611,483.0000,0.0000
Agent,619,1834118,0,timeout,-0.0856,3.1212,0.0985,0.0224,0.0000,1.8528,0.8714,2.6371,5000.0000,0.0000
Agent,620,1834728,1,goal,0.5175,26.5519,0.9085,0.1451,0.0000,1.6108,0.8967,2.3387,610.0000,0.0000
Agent,621,1834899,1,goal,-1.4179,18.6788,1.7330,0.3158,0.0000,1.5993,0.8655,2.9545,171.0000,0.0000
Agent,622,1835164,1,goal,0.1688,8.8127,0.7440,0.2020,0.0000,1.4561,0.8981,2.8846,265.0000,0.0000
Agent,623,1835307,1,goal,2.3533,27.4196,1.0146,0.1785,0.0000,1.6645,0.8881,2.8667,143.0000,0.0000
Agent,624,1838270,1,goal,0.0549,4.5918,0.0911,0.0329,0.0000,1.7679,0.8873,2.6757,2963.0000,0.0000
Agent,625,1838316,1,goal,8.3910,70.5792,3.5812,0.5645,0.0000,0.6743,0.9348,2.5000,46.0000,0.0000
Agent,626,1839381,1,goal,0.0688,4.4713,0.2028,0.0692,0.0000,1.8482,0.8554,2.9085,1065.0000,0.0000
Agent,627,1839464,1,goal,-2.2943,25.4572,0.9449,0.3138,0.0000,1.2038,0.8795,2.5556,83.0000,0.0000
Agent,628,1844464,0,timeout,-0.1222,1.0517,0.0854,0.0154,0.0000,0.5813,0.9682,3.0443,5000.0000,0.0000
Agent,629,1844688,1,goal,1.6845,19.5602,1.4759,0.2161,0.0000,1.5566,0.8795,2.5769,224.0000,0.0000
Agent,630,1844767,1,goal,4.1429,41.9412,2.5281,0.3767,0.0000,1.4042,0.9114,2.6667,79.0000,0.0000
Agent,631,1845430,1,goal,0.5225,8.8295,0.6299,0.1337,0.0000,1.8034,0.8612,2.6703,663.0000,0.0000
Agent,632,1847586,1,goal,-0.0998,12.2456,0.5014,0.1040,0.0000,0.9073,0.9439,2.6000,2156.0000,0.0000
Agent,633,1849942,1,goal,-0.0347,0.7207,0.1008,0.0383,0.0000,1.6216,0.8905,2.8210,2356.0000,0.0000
Agent,634,1850930,1,goal,0.3317,11.1057,0.2457,0.0548,0.0000,1.5840,0.8866,2.4685,988.0000,0.0000
Agent,635,1851555,1,goal,0.2726,12.4794,0.3886,0.1227,0.0000,1.7447,0.8768,2.9474,625.0000,0.0000
Agent,636,1851771,1,goal,-0.7437,6.0653,0.0896,0.0417,0.0000,1.4663,0.8843,3.5000,216.0000,0.0000
Agent,637,1851951,1,goal,0.6378,4.4694,0.2331,0.1025,0.0000,1.7983,0.8611,2.2083,180.0000,0.0000
Agent,638,1853593,1,goal,-0.0650,8.6743,0.2823,0.0615,0.0000,1.7739,0.8776,2.6050,1642.0000,0.0000
Agent,639,1853865,1,goal,0.6797,7.0992,0.1132,0.0401,0.0000,1.8584,0.8640,2.3056,272.0000,0.0000
Agent,640,1854845,1,goal,0.2477,13.5633,0.9524,0.1457,0.0000,1.7361,0.8755,2.7934,980.0000,0.0000
Agent,641,1855665,1,goal,0.0078,24.9016,1.1883,0.1842,0.0000,1.7781,0.8817,2.7917,820.0000,0.0000
Agent,642,1855754,1,goal,3.1451,48.3326,2.4942,0.3460,0.0000,1.3560,0.8652,3.5455,89.0000,0.0000
Agent,643,1855964,1,goal,1.0513,12.7720,1.0548,0.1605,0.0000,1.6621,0.8857,2.9130,210.0000,0.0000
Agent,644,1856353,1,goal,0.6641,6.9143,0.1443,0.0953,0.0000,1.2169,0.9152,2.7188,389.0000,0.0000
Agent,645,1856400,1,goal,7.0944,66.6653,4.8942,0.6688,0.0000,0.5100,0.9362,2.5000,47.0000,0.0000
Agent,646,1856904,1,goal,0.2727,11.4137,0.2527,0.0928,0.0000,1.5202,0.9048,2.2340,504.0000,0.0000
Agent,647,1858611,1,goal,0.1765,9.9395,0.6470,0.1322,0.0000,1.6416,0.8828,2.5477,1707.0000,0.0000
Agent,648,1858746,1,goal,1.9353,22.6518,1.0998,0.2577,0.0000,1.6700,0.8741,2.8125,135.0000,0.0000
Agent,649,1859333,1,goal,0.0885,1.5502,0.2086,0.0761,0.0000,1.1790,0.8944,3.1311,587.0000,0.0000
Agent,650,1859573,1,goal,-1.4108,27.0775,2.3952,0.3619,0.0000,1.7010,0.8792,2.1071,240.0000,0.0000
Agent,651,1859752,1,goal,1.9994,43.2192,0.6217,0.2453,0.0000,1.5141,0.8771,3.0000,179.0000,0.0000
Agent,652,1864752,0,timeout,-0.1179,0.9751,0.0948,0.0211,0.0000,1.0246,0.9494,2.8214,5000.0000,0.0000
Agent,653,1864839,1,goal,2.1331,20.6119,0.2594,0.0989,0.0000,1.2057,0.9195,2.1667,87.0000,0.0000
Agent,654,1865151,1,goal,0.4793,30.2764,0.9056,0.1759,0.0000,1.6938,0.8942,2.6563,312.0000,0.0000
Agent,655,1870151,0,timeout,-0.0779,0.6521,0.0603,0.0163,0.0000,1.8448,0.8722,2.7069,5000.0000,0.0000
Agent,656,1870216,1,goal,4.8100,45.4316,0.6447,0.1841,0.0000,1.3236,0.9077,2.2000,65.0000,0.0000
Agent,657,1870339,1,goal,1.3251,14.4597,0.6234,0.2135,0.0000,1.6495,0.8943,1.5833,123.0000,0.0000
Agent,658,1870474,1,goal,2.6356,13.9837,0.6136,0.2360,0.0000,1.3473,0.8444,3.6500,135.0000,0.0000
Agent,659,1870916,1,goal,0.7868,8.3931,0.2957,0.0531,0.0000,1.8257,0.8914,2.7021,442.0000,0.0000
Agent,660,1872243,1,goal,0.1914,8.9602,0.3197,0.0822,0.0000,1.5693,0.8847,2.9474,1327.0000,0.0000
Agent,661,1872379,1,goal,-1.8513,69.0945,6.3034,0.6657,0.0000,1.2038,0.9191,2.9000,136.0000,0.0000
Agent,662,1872550,1,goal,-0.0922,23.3153,0.5752,0.2023,0.0000,1.3277,0.9123,1.9286,171.0000,0.0000
Agent,663,1872797,1,goal,0.8279,6.9923,0.4358,0.1426,0.0000,1.6837,0.8988,2.7083,247.0000,0.0000
Agent,664,1873138,1,goal,-0.1693,0.9648,0.0937,0.0482,0.0000,1.6866,0.8710,3.1628,341.0000,0.0000
Agent,665,1874313,1,goal,0.3805,13.7014,0.2706,0.0929,0.0000,1.6796,0.8851,2.8433,1175.0000,0.0000
Agent,666,1874612,1,goal,-0.4193,21.9515,1.5719,0.2227,0.0000,1.7384,0.8796,2.4857,299.0000,0.0000
Agent,667,1874718,1,goal,-0.6589,7.6899,0.4049,0.1324,0.0000,1.4914,0.8679,2.5385,106.0000,0.0000
Agent,668,1874794,1,goal,6.0598,33.3283,4.8229,0.8234,0.0000,1.1734,0.8684,2.7778,76.0000,0.0000
Agent,669,1877318,1,goal,0.0694,4.6951,0.2087,0.0491,0.0000,1.3529,0.9251,2.5000,2524.0000,0.0000
Agent,670,1877388,1,goal,2.7859,40.0678,3.7891,0.4750,0.0000,1.1143,0.8857,1.2857,70.0000,0.0000
Agent,671,1877683,1,goal,0.7815,8.3517,0.3588,0.0804,0.0000,1.3593,0.8949,2.5667,295.0000,0.0000
Agent,672,1877754,1,goal,1.5645,17.2208,2.9433,0.4270,0.0000,1.2685,0.9155,2.4000,71.0000,0.0000
Agent,673,1882754,0,timeout,-0.1028,1.4264,0.2025,0.0267,0.0000,1.0016,0.9514,2.8388,5000.0000,0.0000
Agent,674,1882842,1,goal,0.7928,5.0774,0.8023,0.2479,0.0000,1.0024,0.9091,2.4286,88.0000,0.0000
Agent,675,1885539,1,goal,0.0540,5.5079,0.1371,0.0482,0.0000,0.6603,0.9570,3.2174,2697.0000,0.0000
Agent,676,1885667,1,goal,2.3979,33.2169,1.7315,0.2416,0.0000,1.6963,0.8984,2.1667,128.0000,0.0000
Agent,677,1885829,1,goal,2.8672,35.3596,0.5588,0.1216,0.0000,1.7628,0.8889,2.4118,162.0000,0.0000
Agent,678,1886000,1,goal,1.7539,76.2462,0.3997,0.1715,0.0000,1.4575,0.9064,2.7333,171.0000,0.0000
Agent,679,1886181,1,goal,1.7332,11.4444,0.6886,0.1640,0.0000,1.7390,0.8950,3.3333,181.0000,0.0000
Agent,680,1886251,1,goal,0.7796,10.7827,0.8367,0.2454,0.0000,1.2429,0.9000,1.5000,70.0000,0.0000
Agent,681,1886606,1,goal,0.8942,10.7473,0.1813,0.0452,0.0000,1.8631,0.8620,2.5833,355.0000,0.0000
Agent,682,1891606,0,timeout,-0.1847,1.6577,0.1276,0.0267,0.0000,1.2379,0.9338,2.8909,5000.0000,0.0000
Agent,683,1892588,1,goal,0.5269,19.5129,0.4305,0.0877,0.0000,0.9739,0.9440,2.7593,982.0000,0.0000
Agent,684,1893050,1,goal,-0.3067,11.5524,1.0255,0.1981,0.0000,1.6788,0.8853,2.8654,462.0000,0.0000
Agent,685,1893656,1,goal,-0.3659,10.4307,0.4968,0.1277,0.0000,1.8207,0.8713,2.6494,606.0000,0.0000
Agent,686,1894439,1,goal,0.1576,3.3789,0.3717,0.0891,0.0000,1.6600,0.8927,2.8193,783.0000,0.0000
Agent,687,1894514,1,goal,-2.9165,18.0611,1.7569,0.5268,0.0000,0.9882,0.8667,3.3333,75.0000,0.0000
Agent,688,1894844,1,goal,0.5844,9.9600,1.0428,0.2520,0.0000,1.6565,0.9000,2.8125,330.0000,0.0000
Agent,689,1894898,1,goal,2.1528,19.5883,3.0013,0.4933,0.0000,0.7917,0.9074,3.7500,54.0000,0.0000
Agent,690,1895240,1,goal,0.6117,7.8122,0.2409,0.0754,0.0000,1.7889,0.8626,2.7609,342.0000,0.0000
Agent,691,1900240,0,timeout,-0.1493,1.7225,0.1198,0.0369,0.0000,1.7755,0.8812,2.6948,5000.0000,0.0000
Agent,692,1905240,0,timeout,-0.0977,1.0671,0.0201,0.0068,0.0000,1.8351,0.8760,2.6995,5000.0000,0.0000
Agent,693,1905987,1,goal,0.1288,14.9981,0.8328,0.1875,0.0000,1.7716,0.8809,2.6818,747.0000,0.0000
Agent,694,1906045,1,goal,0.4237,8.5347,1.5688,0.3572,0.0000,0.5321,0.9310,5.0000,58.0000,0.0000
Agent,695,1906150,1,goal,1.0147,13.3507,1.6009,0.3866,0.0000,1.0899,0.8857,1.6364,105.0000,0.0000
Agent,696,1906404,1,goal,0.9843,19.3175,0.4302,0.1430,0.0000,1.5952,0.9016,2.8750,254.0000,0.0000
Agent,697,1907736,1,goal,-0.1157,7.2153,0.4309,0.0786,0.0000,1.8543,0.8694,2.5376,1332.0000,0.0000
Agent,698,1912736,0,timeout,-0.0823,1.1300,0.2181,0.0386,0.0000,1.7626,0.8804,2.8827,5000.0000,0.0000
Agent,699,1913063,1,goal,0.4901,2.9982,0.1127,0.0656,0.0000,1.8081,0.8624,2.7955,327.0000,0.0000
Agent,700,1913500,1,goal,1.0097,12.6363,0.5331,0.0715,0.0000,1.6952,0.8879,2.4792,437.0000,0.0000
Agent,701,1913659,1,goal,1.1065,6.5330,0.5571,0.1622,0.0000,1.7465,0.8805,2.7222,159.0000,0.0000
Agent,702,1915224,1,goal,-0.0521,13.3834,0.7713,0.1756,0.0000,1.7417,0.8901,2.5556,1565.0000,0.0000
Agent,703,1915701,1,goal,0.5318,20.6980,0.4842,0.1202,0.0000,1.5246,0.9015,2.8913,477.0000,0.0000
Agent,704,1916192,1,goal,0.4953,24.0684,1.0140,0.1917,0.0000,1.5400,0.8921,2.7500,491.0000,0.0000
Agent,705,1919093,1,goal,-0.0778,7.4691,0.0955,0.0285,0.0000,1.8105,0.8807,2.6029,2901.0000,0.0000
Agent,706,1922311,1,goal,0.0138,1.2841,0.0788,0.0286,0.0000,1.7797,0.8841,2.6425,3218.0000,0.0000
Agent,707,1922362,1,goal,3.5407,30.9570,4.1806,0.6041,0.0000,0.7666,0.9412,2.5000,51.0000,0.0000
Agent,708,1927362,0,timeout,-0.1132,1.3388,0.0840,0.0209,0.0000,0.8185,0.9604,2.8173,5000.0000,0.0000
Agent,709,1927762,1,goal,0.2620,6.7831,0.2025,0.0590,0.0000,1.7510,0.8750,2.4694,400.0000,0.0000
Agent,710,1927885,1,goal,2.4558,22.0628,1.2417,0.2055,0.0000,1.5859,0.9268,1.8750,123.0000,0.0000
Agent,711,1928119,1,goal,0.0910,0.4010,0.1531,0.0557,0.0000,1.6388,0.8932,2.9167,234.0000,0.0000
Agent,712,1933119,0,timeout,-0.1771,1.8096,0.1068,0.0255,0.0000,1.2094,0.9382,2.8669,5000.0000,0.0000
Agent,713,1933333,1,goal,0.7114,9.0535,0.5690,0.1080,0.0000,1.4464,0.8692,2.9259,214.0000,0.0000
Agent,714,1933379,1,goal,2.8964,18.3901,1.9136,0.4041,0.0000,1.0139,0.8478,3.1667,46.0000,0.0000
Agent,715,1933482,1,goal,1.1973,18.3272,2.5725,0.3235,0.0000,1.2669,0.8932,3.5000,103.0000,0.0000
Agent,716,1934279,1,goal,-0.3812,12.0541,0.5366,0.1513,0.0000,1.7295,0.8871,2.4719,797.0000,0.0000
Agent,717,1935118,1,goal,0.5767,19.9009,0.4854,0.1191,0.0000,1.7899,0.8796,2.7500,839.0000,0.0000
Agent,718,1935283,1,goal,1.2991,11.8222,0.6537,0.1280,0.0000,1.4896,0.9212,2.5833,165.0000,0.0000
Agent,719,1935326,1,goal,5.8980,50.3790,5.9077,0.7776,0.0000,0.5505,0.9070,3.6667,43.0000,0.0000
Agent,720,1936135,1,goal,0.4804,25.2053,0.7426,0.1790,0.0000,1.6334,0.8801,2.7604,809.0000,0.0000
Agent,721,1936356,1,goal,0.2316,1.0410,0.1841,0.0681,0.0000,1.6643,0.9005,3.3333,221.0000,0.0000
Agent,722,1937084,1,goal,0.0020,4.9357,0.2929,0.0820,0.0000,1.7522,0.8929,2.6883,728.0000,0.0000
Agent,723,1937699,1,goal,-0.1991,5.3474,0.4720,0.1266,0.0000,1.8055,0.8878,3.1029,615.0000,0.0000
Agent,724,1937952,1,goal,0.4464,38.1549,1.5469,0.3220,0.0000,1.3670,0.9130,2.6190,253.0000,0.0000
Agent,725,1939009,1,goal,0.3800,4.0316,0.0694,0.0233,0.0000,1.8577,0.8780,2.6016,1057.0000,0.0000
Agent,726,1944009,0,timeout,-0.0957,0.6698,0.0258,0.0096,0.0000,1.8232,0.8824,2.6371,5000.0000,0.0000
Agent,727,1944217,1,goal,0.8075,7.1096,0.1676,0.0693,0.0000,1.7922,0.8894,3.2273,208.0000,0.0000
Agent,728,1944765,1,goal,-0.3840,10.6454,0.3679,0.1032,0.0000,1.6169,0.8978,2.6182,548.0000,0.0000
Agent,729,1945153,1,goal,0.3495,6.9307,0.4762,0.1092,0.0000,1.7222,0.8995,2.6316,388.0000,0.0000
Agent,730,1945957,1,goal,0.4587,23.3125,1.0230,0.1766,0.0000,1.6853,0.9005,2.7089,804.0000,0.0000
Agent,731,1950957,0,timeout,-0.1136,2.7221,0.2392,0.0450,0.0000,0.7154,0.9696,2.7219,5000.0000,0.0000
Agent,732,1955957,0,timeout,-0.1297,2.5414,0.0460,0.0101,0.0000,1.8579,0.8762,2.6521,5000.0000,0.0000
Agent,733,1960957,0,timeout,-0.1659,2.6418,0.1317,0.0280,0.0000,1.8364,0.8726,2.8223,5000.0000,0.0000
Agent,734,1961644,1,goal,0.1837,5.3389,0.1985,0.0607,0.0000,1.8073,0.8806,2.6296,687.0000,0.0000
Agent,735,1964136,1,goal,-0.0381,1.2511,0.1107,0.0205,0.0000,1.8303,0.8676,2.6991,2492.0000,0.0000
Agent,736,1964232,1,goal,2.6300,22.3819,3.2480,0.5197,0.0000,1.3528,0.8750,2.4545,96.0000,0.0000
Agent,737,1964760,1,goal,0.9365,10.1312,0.2519,0.0701,0.0000,1.7623,0.8617,2.6528,528.0000,0.0000
Agent,738,1964988,1,goal,2.0785,27.6488,1.2449,0.1495,0.0000,1.6587,0.9211,2.4118,228.0000,0.0000
Agent,739,1969988,0,timeout,-0.1053,0.7522,0.0527,0.0231,0.0000,1.4000,0.9232,3.1097,5000.0000,0.0000
Agent,740,1970064,1,goal,3.7894,13.4851,2.1020,0.4658,0.0000,1.4667,0.8553,2.8000,76.0000,0.0000
Agent,741,1973848,1,goal,0.0379,3.7704,0.0988,0.0294,0.0000,1.7878,0.8819,2.6435,3784.0000,0.0000
Agent,742,1973881,1,goal,8.2371,55.0594,4.8454,0.7978,0.0000,0.6437,0.8788,4.3333,33.0000,0.0000
Agent,743,1973956,1,goal,2.4587,13.7528,0.5634,0.1801,0.0000,1.3049,0.8800,2.5000,75.0000,0.0000
Agent,744,1974079,1,goal,-0.4541,17.8231,0.9344,0.2761,0.0000,1.2177,0.8943,3.2500,123.0000,0.0000
Agent,745,1977787,1,goal,0.0541,3.5545,0.1549,0.0455,0.0000,1.2066,0.9369,2.7811,3708.0000,0.0000
Agent,746,1977840,1,goal,1.9588,12.3568,1.7854,0.4760,0.0000,1.0646,0.9057,1.7500,53.0000,0.0000
Agent,747,1978010,1,goal,1.7938,14.4008,0.5009,0.1141,0.0000,1.5989,0.8882,2.7222,170.0000,0.0000
Agent,748,1983010,0,timeout,-0.1629,2.0809,0.1180,0.0226,0.0000,1.7115,0.8912,2.8508,5000.0000,0.0000
Agent,749,1983138,1,goal,0.5774,3.7637,1.0099,0.1887,0.0000,1.5004,0.8906,2.1538,128.0000,0.0000
Agent,750,1983374,1,goal,1.0474,9.7958,0.5688,0.1154,0.0000,1.3897,0.8771,2.3929,236.0000,0.0000
Agent,751,1983568,1,goal,1.3552,13.9911,0.0782,0.0241,0.0000,1.7815,0.8814,3.1364,194.0000,0.0000
Agent,752,1983791,1,goal,0.0134,15.5589,0.9568,0.2544,0.0000,1.7430,0.8879,2.9583,223.0000,0.0000
Agent,753,1988791,0,timeout,-0.1120,1.0854,0.1146,0.0306,0.0000,1.7610,0.8734,2.7864,5000.0000,0.0000
Agent,754,1988834,1,goal,5.8058,67.7541,6.5483,0.7993,0.0000,0.3095,0.9535,5.0000,43.0000,0.0000
Agent,755,1989023,1,goal,0.0174,62.1199,1.9964,0.2975,0.0000,1.3031,0.8995,2.0556,189.0000,0.0000
Agent,756,1989795,1,goal,0.3108,2.2265,0.0932,0.0432,0.0000,1.8157,0.8756,2.6842,772.0000,0.0000
Agent,757,1989840,1,goal,4.6865,17.9537,0.3087,0.1308,0.0000,0.8487,0.9333,3.0000,45.0000,0.0000
Agent,758,1990022,1,goal,1.5847,12.9729,0.5025,0.1088,0.0000,1.4898,0.9066,2.7500,182.0000,0.0000
Agent,759,1991368,1,goal,-0.2224,10.0358,0.0954,0.0414,0.0000,1.8057,0.8908,2.4452,1346.0000,0.0000
Agent,760,1991597,1,goal,0.0429,23.8092,1.2942,0.2610,0.0000,1.6086,0.9039,2.2857,229.0000,0.0000
Agent,761,1992332,1,goal,0.1633,14.2470,0.4038,0.1254,0.0000,1.6492,0.8884,2.8025,735.0000,0.0000
Agent,762,1992652,1,goal,0.2442,20.8252,0.2475,0.1035,0.0000,1.6726,0.8750,2.2308,320.0000,0.0000
Agent,763,1993219,1,goal,0.1550,7.2429,0.6163,0.1688,0.0000,1.6380,0.9030,2.3519,567.0000,0.0000
Agent,764,1993401,1,goal,1.6243,17.4752,0.4456,0.1209,0.0000,1.6567,0.8956,2.1667,182.0000,0.0000
Agent,765,1993672,1,goal,0.3043,19.3640,0.8771,0.2560,0.0000,1.4482,0.9041,2.3200,271.0000,0.0000
Agent,766,1993845,1,goal,-0.8455,18.5758,0.7874,0.2105,0.0000,1.7879,0.8960,2.7647,173.0000,0.0000
Agent,767,1993910,1,goal,2.2206,23.3292,2.7353,0.4288,0.0000,1.0906,0.9385,3.6667,65.0000,0.0000
Agent,768,1994334,1,goal,0.0275,30.0544,0.7002,0.1510,0.0000,1.7052,0.9175,2.8235,424.0000,0.0000
Agent,769,1994503,1,goal,-0.1326,1.7751,0.2909,0.1300,0.0000,1.6847,0.8994,2.4375,169.0000,0.0000
Agent,770,1994671,1,goal,1.7683,20.6484,0.6469,0.1290,0.0000,1.5083,0.9107,2.5000,168.0000,0.0000
Agent,771,1994720,1,goal,1.2899,7.4095,1.9531,0.4221,0.0000,0.6031,0.9388,2.5000,49.0000,0.0000
Agent,772,1995522,1,goal,-0.1255,6.6823,0.2053,0.0626,0.0000,1.8067,0.8728,2.8020,802.0000,0.0000
Agent,773,1995583,1,goal,0.2392,2.6432,0.4079,0.1930,0.0000,1.2769,0.8689,3.0000,61.0000,0.0000
Agent,774,2000583,0,timeout,-0.1116,0.9004,0.0384,0.0175,0.0000,0.7038,0.9682,2.8038,5000.0000,0.0000
Agent,775,2005583,0,timeout,-0.0984,1.1364,0.1015,0.0187,0.0000,0.2563,0.9878,2.8500,5000.0000,0.0000
Agent,776,2010583,0,timeout,-0.1038,1.0635,0.0504,0.0151,0.0000,1.8012,0.8856,2.6095,5000.0000,0.0000
Agent,777,2010655,1,goal,2.9918,14.1471,2.0369,0.4977,0.0000,1.2398,0.9028,3.1667,72.0000,0.0000
Agent,778,2010907,1,goal,-0.6199,6.6641,0.3733,0.1559,0.0000,1.6560,0.9048,2.5652,252.0000,0.0000
Agent,779,2011684,1,goal,0.4653,8.7470,0.0346,0.0164,0.0000,1.8199,0.8764,2.6000,777.0000,0.0000
Agent,780,2011720,1,goal,3.8919,50.6650,5.8038,0.8018,0.0000,1.1735,0.8333,2.2000,36.0000,0.0000
Agent,781,2011854,1,goal,-1.7182,22.9634,0.9235,0.2398,0.0000,1.5499,0.9030,2.6667,134.0000,0.0000
Agent,782,2011902,1,goal,5.4022,47.4994,3.4547,0.5656,0.0000,0.8570,0.9167,2.3333,48.0000,0.0000
Agent,783,2012085,1,goal,0.2727,10.3749,0.2923,0.1266,0.0000,1.5439,0.8962,2.8333,183.0000,0.0000
Agent,784,2012178,1,goal,-1.7774,10.5054,1.5749,0.3376,0.0000,1.6912,0.8495,2.6154,93.0000,0.0000
Agent,785,2012259,1,goal,5.5630,29.0646,2.6769,0.5112,0.0000,1.4320,0.8519,3.4545,81.0000,0.0000
Agent,786,2012308,1,goal,5.4333,65.2419,6.0104,0.7299,0.0000,0.5410,0.9184,3.0000,49.0000,0.0000
Agent,787,2012371,1,goal,6.2900,42.9626,1.6577,0.3680,0.0000,0.9654,0.8571,3.3750,63.0000,0.0000
Agent,788,2012667,1,goal,0.5026,30.7415,0.4890,0.1423,0.0000,1.6977,0.9054,2.4074,296.0000,0.0000
Agent,789,2017667,0,timeout,-0.1052,1.1811,0.1181,0.0195,0.0000,1.8641,0.8722,2.6113,5000.0000,0.0000
Agent,790,2018135,1,goal,0.5827,28.5916,0.7952,0.1197,0.0000,1.7441,0.8825,2.3704,468.0000,0.0000
Agent,791,2022976,1,goal,0.0471,1.7733,0.0795,0.0214,0.0000,0.4236,0.9822,2.6471,4841.0000,0.0000
Agent,792,2023094,1,goal,1.3123,6.1646,0.3500,0.1673,0.0000,1.2007,0.9407,1.8333,118.0000,0.0000
Agent,793,2028094,0,timeout,-0.1484,1.2642,0.0906,0.0253,0.0000,0.8431,0.9622,2.6117,5000.0000,0.0000
Agent,794,2028244,1,goal,2.2027,17.2714,0.3648,0.1420,0.0000,1.1958,0.9200,1.9091,150.0000,0.0000
Agent,795,2028433,1,goal,1.7287,39.4408,1.5583,0.3297,0.0000,1.3935,0.9153,2.6000,189.0000,0.0000
Agent,796,2029056,1,goal,-0.1906,30.8452,0.4180,0.1221,0.0000,1.7299,0.8957,2.4844,623.0000,0.0000
Agent,797,2029642,1,goal,0.0225,26.9051,1.4540,0.2589,0.0000,1.7260,0.9010,2.8246,586.0000,0.0000
Agent,798,2029955,1,goal,0.1208,1.0026,0.0423,0.0212,0.0000,1.6731,0.8946,2.4063,313.0000,0.0000
Agent,799,2030200,1,goal,-0.2484,14.0338,1.3310,0.2160,0.0000,1.6622,0.8939,2.6000,245.0000,0.0000
Agent,800,2030307,1,goal,0.8168,9.5319,0.6584,0.2419,0.0000,1.3522,0.8598,3.3571,107.0000,0.0000
Agent,801,2030351,1,goal,2.9974,23.0289,4.2052,0.6573,0.0000,0.5944,0.9318,2.5000,44.0000,0.0000
Agent,802,2031865,1,goal,0.2992,18.9480,0.4343,0.0892,0.0000,1.3918,0.9227,2.8362,1514.0000,0.0000
Agent,803,2031925,1,goal,5.3896,66.5313,5.1426,0.6092,0.0000,0.5661,0.9500,4.5000,60.0000,0.0000
Agent,804,2032005,1,goal,3.3197,35.0509,2.0428,0.3309,0.0000,1.5934,0.8625,3.8000,80.0000,0.0000
Agent,805,2032071,1,goal,2.0727,29.4095,3.8228,0.4928,0.0000,0.9285,0.8939,1.3333,66.0000,0.0000
Agent,806,2037071,0,timeout,-0.1596,1.7155,0.1287,0.0243,0.0000,1.8669,0.8702,2.6219,5000.0000,0.0000
Agent,807,2037242,1,goal,0.0832,2.0304,0.2955,0.1367,0.0000,1.7772,0.8889,2.5556,171.0000,0.0000
