agent_id,episode_id,training_step,success,end_reason,episode_reward,episode_length,time_to_goal,start_block_goal_distance,final_block_goal_distance,normalized_block_progress,final_goal_error,start_block_x,start_block_y,start_block_z,end_block_x,end_block_y,end_block_z,goal_x,goal_y,goal_z
Agent,53,5931,1,goal,4.9770,115,115,16.7250,2.5277,0.8489,2.5277,-6.1931,1.0000,-0.0512,8.0181,0.3750,0.2555,10.5000,-0.0300,0.0000
Agent,54,6015,1,goal,4.9832,84,84,9.6366,5.2257,0.4577,5.2257,4.4941,1.0000,2.0379,4.5664,0.3750,7.9916,0.0000,-0.0300,10.5000
Agent,1,74,1,goal,4.9852,74,74,14.6483,2.9932,0.7957,2.9932,-3.4222,1.0000,-4.4364,7.9854,0.3750,-1.5722,10.5000,-0.0300,0.0000
Agent,2,124,1,goal,4.9900,50,50,6.5760,4.1579,0.3677,4.1579,4.3126,1.0000,1.9746,7.9919,0.3750,3.2915,10.5000,-0.0300,0.0000
Agent,3,217,1,goal,4.9814,93,93,7.8605,7.0725,0.1003,7.0725,-4.6589,1.0000,-4.2533,-6.6335,0.3750,-8.0808,0.0000,-0.0300,-10.5000
Agent,4,294,1,goal,4.9846,77,77,14.7194,6.8134,0.5371,6.8134,1.8320,1.0000,4.0686,6.3665,0.3750,-8.1069,0.0000,-0.0300,-10.5000
Agent,5,357,1,goal,4.9874,63,63,7.5665,3.7517,0.5042,3.7517,-3.3295,1.0000,-2.1850,-8.2054,0.3750,-2.9404,-10.5000,-0.0300,0.0000
Agent,6,533,1,goal,4.9648,176,176,6.3394,8.1480,-0.2853,8.1480,4.4716,1.0000,1.6693,8.0810,0.3750,7.7701,10.5000,-0.0300,0.0000
Agent,7,622,1,goal,4.9822,89,89,14.5026,2.5566,0.8237,2.5566,-2.6680,1.0000,-3.7178,0.3271,0.3750,7.9969,0.0000,-0.0300,10.5000
Agent,8,711,1,goal,4.9822,89,89,13.8742,7.5022,0.4593,7.5022,-2.4632,1.0000,4.8362,8.0194,0.3750,7.0686,10.5000,-0.0300,0.0000
Agent,9,750,1,goal,4.9922,39,39,7.1812,6.2588,0.1284,6.2588,5.4396,1.0000,4.9900,8.0444,0.3750,5.7427,10.5000,-0.0300,0.0000
Agent,10,824,1,goal,4.9852,74,74,5.0885,2.8379,0.4423,2.8379,5.5170,1.0000,-0.0478,8.0053,0.3750,-1.2908,10.5000,-0.0300,0.0000
Agent,11,884,1,goal,4.9880,60,60,10.3390,4.2764,0.5864,4.2764,-0.4690,1.0000,-0.2231,-3.4541,0.3750,-8.0114,0.0000,-0.0300,-10.5000
Agent,12,987,1,goal,4.9794,103,103,15.0018,7.7141,0.4858,7.7141,-4.1693,1.0000,-2.9670,8.1556,0.3750,-7.3380,10.5000,-0.0300,0.0000
Agent,13,1031,1,goal,4.9912,44,44,13.8534,8.6097,0.3785,8.6097,-2.1361,1.0000,-5.5844,8.0214,0.3750,-8.2353,10.5000,-0.0300,0.0000
Agent,14,1176,1,goal,4.9710,145,145,15.0112,8.3168,0.4460,8.3168,3.6957,1.0000,4.7703,-8.1219,0.3750,7.9593,-10.5000,-0.0300,0.0000
Agent,15,1313,1,goal,4.9726,137,137,15.4217,6.1945,0.5983,6.1945,-4.2841,1.0000,-4.2658,8.0038,0.3750,5.6548,10.5000,-0.0300,0.0000
Agent,16,1546,1,goal,4.9534,233,233,15.1546,11.8513,0.2180,11.8513,3.0406,1.0000,-4.3106,-11.5768,0.3750,7.9971,0.0000,-0.0300,10.5000
Agent,17,1611,1,goal,4.9870,65,65,7.6083,3.7661,0.5050,3.7661,-3.5699,1.0000,-2.9665,-8.1761,0.3750,-2.9358,-10.5000,-0.0300,0.0000
Agent,18,1687,1,goal,4.9848,76,76,12.5087,6.2404,0.5011,6.2404,-1.5156,1.0000,-3.3214,8.0190,0.3750,-5.7117,10.5000,-0.0300,0.0000
Agent,19,1795,1,goal,4.9784,108,108,16.0329,3.3971,0.7881,3.3971,3.9078,1.0000,5.0152,2.4609,0.3750,-8.1935,0.0000,-0.0300,-10.5000
Agent,20,1860,1,goal,4.9870,65,65,7.8404,4.5435,0.4205,4.5435,-3.4878,1.0000,-3.3527,-7.9922,0.3750,-3.7670,-10.5000,-0.0300,0.0000
Agent,21,1956,1,goal,4.9808,96,96,16.6496,9.7521,0.4143,9.7521,5.8576,1.0000,-2.9283,-8.0117,0.3750,-9.4206,-10.5000,-0.0300,0.0000
Agent,22,2058,1,goal,4.9796,102,102,16.7349,4.6115,0.7244,4.6115,5.9788,1.0000,2.7285,-8.2597,0.3750,4.0104,-10.5000,-0.0300,0.0000
Agent,23,2151,1,goal,4.9814,93,93,10.9994,5.0356,0.5422,5.0356,0.4301,1.0000,-4.3037,8.0060,0.3750,4.3558,10.5000,-0.0300,0.0000
Agent,24,2266,1,goal,4.9770,115,115,13.5535,11.1369,0.1783,11.1369,2.5808,1.0000,-3.3951,-7.9932,0.3750,-10.8435,-10.5000,-0.0300,0.0000
Agent,25,2401,1,goal,4.9730,135,135,7.2192,4.7233,0.3457,4.7233,5.1821,1.0000,-5.5805,4.0098,0.3750,-8.0368,0.0000,-0.0300,-10.5000
Agent,26,2630,1,goal,4.9542,229,229,14.7495,10.8667,0.2633,10.8667,3.8242,1.0000,-3.3620,-8.0225,0.3750,-10.5727,-10.5000,-0.0300,0.0000
Agent,27,2681,1,goal,4.9898,51,51,13.3787,7.9137,0.4085,7.9137,-4.3902,1.0000,2.0958,-7.4952,0.3750,-7.9930,0.0000,-0.0300,-10.5000
Agent,28,2826,1,goal,4.9710,145,145,5.9669,2.6173,0.5614,2.6173,0.4482,1.0000,4.6398,0.7015,0.3750,8.0112,0.0000,-0.0300,10.5000
Agent,29,3015,1,goal,4.9622,189,189,12.2210,11.5011,0.0589,11.5011,-1.6724,1.0000,-0.3554,8.0775,0.3750,11.2358,10.5000,-0.0300,0.0000
Agent,30,3120,1,goal,4.9790,105,105,6.2914,4.5519,0.2765,4.5519,-4.0670,1.0000,5.8117,-3.8916,0.3750,8.1737,0.0000,-0.0300,10.5000
